,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
10,1.553333333333334,4.746666666666666,8.678333333333322,13.443333333333328,32.181666666666665,1.6208333333333331,4.796666666666664,8.70166666666666,13.393333333333334,31.945000000000007,1.8133333333333332,4.950000000000001,8.753333333333332,13.430000000000001,31.95000000000001,1.7324999999999995,4.88,8.78,13.592500000000003,32.40416666666666,1.5758333333333332,4.717500000000002,8.694999999999997,13.592500000000001,32.34749999999999,1.5999999999999999,4.764999999999999,8.728333333333328,13.649999999999995,32.614999999999995,1.5066666666666668,4.788333333333333,8.728333333333333,13.528333333333334,31.973333333333347,REM
11,1.7858333333333338,5.119166666666668,8.841666666666667,15.366666666666669,33.87083333333334,1.885,5.224166666666668,8.909166666666664,15.853333333333337,34.41666666666667,1.8866666666666665,5.135000000000002,8.781666666666666,14.678333333333333,33.834999999999994,1.898333333333333,5.178333333333334,8.849166666666669,15.4175,33.737500000000004,1.574166666666667,4.883333333333332,8.634166666666667,14.615833333333335,33.57333333333334,1.62,4.7783333333333315,8.59,14.499999999999996,33.401666666666664,1.5383333333333333,4.721666666666666,8.526666666666666,14.201666666666672,33.47666666666667,Awake
12,1.8399999999999996,5.646666666666669,8.993333333333334,13.832500000000001,33.15166666666666,1.7200000000000004,5.599999999999999,9.099166666666669,13.747499999999995,33.05666666666665,1.7166666666666663,5.593333333333332,9.058333333333334,13.504999999999997,33.02000000000001,1.7958333333333334,5.6250000000000036,9.038333333333334,13.569166666666664,32.84083333333333,1.7050000000000003,5.4925000000000015,8.856666666666664,13.383333333333335,32.985,1.4916666666666667,5.1549999999999985,8.8,13.658333333333333,32.98833333333332,1.5733333333333333,5.218333333333334,8.803333333333333,13.241666666666665,33.02,N2
13,1.7883333333333333,5.354166666666667,8.913333333333332,13.695833333333328,33.07000000000001,1.677499999999998,5.278333333333332,8.957500000000001,13.580000000000004,33.03583333333333,1.6399999999999995,5.236666666666667,8.925000000000004,13.424999999999999,32.653333333333336,1.66,5.224999999999999,8.895000000000001,13.415833333333332,32.89833333333334,1.7258333333333333,5.336666666666664,8.884166666666667,13.544166666666667,32.99249999999999,1.5533333333333335,5.090000000000001,8.811666666666667,13.634999999999998,32.91833333333332,1.5399999999999996,5.036666666666666,8.769999999999998,13.353333333333333,32.84333333333332,N2
14,1.770000000000001,5.3258333333333345,8.932500000000001,13.751666666666662,33.070833333333326,1.6983333333333328,5.3024999999999975,9.034166666666668,13.832500000000003,33.094166666666666,1.66,5.235000000000003,8.94666666666667,13.656666666666672,32.66833333333332,1.6783333333333326,5.215000000000002,8.88583333333333,13.370000000000001,32.86416666666665,1.6783333333333335,5.215833333333334,8.834166666666672,13.650833333333331,32.96749999999999,1.6116666666666668,5.098333333333334,8.809999999999999,13.669999999999998,32.91166666666666,1.6199999999999999,5.076666666666666,8.783333333333333,13.393333333333336,32.87333333333333,N3
15,1.6974999999999996,5.0074999999999985,8.78166666666667,14.618333333333334,33.33416666666666,1.6374999999999995,4.985833333333336,8.792499999999999,14.788333333333334,33.535833333333336,1.6483333333333334,5.011666666666666,8.718333333333334,14.014999999999997,33.38,1.6925,5.028333333333335,8.783333333333335,14.333333333333334,33.37166666666666,1.5241666666666662,4.870833333333331,8.706666666666669,14.104166666666659,33.21583333333333,1.5199999999999998,4.743333333333331,8.693333333333333,14.005,33.11666666666666,1.4016666666666668,4.6883333333333335,8.566666666666666,13.748333333333331,33.07833333333333,REM
16,1.8016666666666674,5.582499999999997,9.139166666666664,14.1225,32.442499999999995,1.7241666666666666,5.419999999999999,9.171666666666669,14.043333333333338,32.45000000000001,1.7683333333333333,5.448333333333334,9.061666666666666,13.801666666666668,32.40666666666666,1.711666666666666,5.4275,9.1125,13.908333333333333,32.42999999999999,1.7591666666666668,5.545000000000002,9.097500000000004,13.824166666666665,32.30333333333333,1.4449999999999998,5.1066666666666665,8.925,13.545000000000003,31.906666666666652,1.4933333333333336,5.154999999999999,8.961666666666666,13.523333333333333,32.12833333333334,Awake
17,1.6666666666666672,4.939166666666669,8.654166666666667,12.973333333333333,32.801666666666684,1.7366666666666672,5.029166666666668,8.680000000000005,13.164166666666672,32.84083333333334,1.6566666666666665,4.998333333333333,8.646666666666667,13.044999999999998,32.76333333333336,1.5650000000000004,4.986666666666667,8.67333333333333,13.087500000000004,32.827500000000036,1.5508333333333328,4.971666666666666,8.574166666666663,12.783333333333339,32.76750000000004,1.7266666666666666,5.055000000000001,8.665000000000001,12.933333333333335,32.76000000000002,1.5633333333333332,4.993333333333333,8.601666666666665,12.798333333333321,32.82500000000001,N2
18,1.8166666666666658,5.0225,8.750000000000005,13.176666666666666,32.885000000000005,1.8275,5.0349999999999975,8.770000000000003,13.407499999999997,32.907499999999985,1.825,5.0600000000000005,8.693333333333335,13.16666666666667,32.885000000000005,1.7541666666666669,5.145000000000001,8.794166666666671,13.245000000000001,32.872499999999974,1.7483333333333333,4.999999999999999,8.61916666666667,13.117499999999996,32.8825,1.861666666666667,5.038333333333332,8.743333333333334,13.236666666666666,32.86000000000001,1.713333333333334,4.993333333333333,8.596666666666664,13.09,32.93333333333332,Diff
19,1.6775000000000007,4.984166666666666,8.724166666666669,13.297500000000003,32.81833333333334,1.7466666666666666,5.029166666666667,8.714166666666669,13.334166666666663,32.867499999999986,1.6666666666666667,5.014999999999999,8.738333333333335,13.390000000000002,32.82999999999999,1.5450000000000006,5.006666666666665,8.700833333333328,13.302500000000009,32.79166666666669,1.6058333333333334,4.976666666666664,8.604999999999999,13.224999999999996,32.83666666666667,1.7416666666666663,4.991666666666666,8.660000000000002,13.260000000000002,32.79333333333332,1.5016666666666667,4.92,8.576666666666666,13.191666666666666,32.83166666666667,N2
20,1.723333333333334,4.994166666666668,8.694166666666671,13.380833333333335,32.61166666666667,1.7566666666666655,5.096666666666666,8.752500000000005,13.400833333333331,32.66250000000001,1.6749999999999996,5.1016666666666675,8.755000000000003,13.335000000000006,32.67000000000001,1.5208333333333335,4.975833333333336,8.66666666666666,13.282500000000015,32.65000000000005,1.5424999999999995,5.013333333333335,8.672499999999996,13.235833333333344,32.592500000000044,1.7916666666666667,5.13,8.693333333333332,13.353333333333333,32.58833333333333,1.5383333333333336,5.006666666666669,8.666666666666666,13.209999999999992,32.56833333333335,N3
21,1.8075000000000012,5.08333333333333,8.920000000000003,13.478333333333333,32.084166666666675,1.8400000000000014,5.097499999999999,8.89583333333334,13.43333333333333,32.169166666666676,1.8183333333333327,5.039999999999998,8.87166666666667,13.393333333333338,32.20166666666667,1.755833333333333,5.117500000000001,8.88166666666667,13.325000000000001,32.026666666666685,1.7158333333333335,5.019999999999998,8.819166666666668,13.247499999999997,32.04666666666668,1.8666666666666667,5.036666666666666,8.87333333333333,13.378333333333329,32.153333333333336,1.7216666666666676,5.061666666666666,8.833333333333332,13.206666666666665,32.08333333333333,Diff
22,1.3808333333333338,4.623333333333334,8.447499999999996,13.004166666666661,32.74833333333336,1.4608333333333334,4.6075,8.398333333333332,12.834166666666663,32.691666666666706,1.4316666666666669,4.624999999999999,8.45333333333333,12.77166666666666,32.808333333333344,1.3916666666666657,4.576666666666665,8.389999999999992,13.01249999999999,32.74083333333337,1.2775000000000005,4.516666666666666,8.363333333333324,12.739166666666673,32.7366666666667,1.4950000000000008,4.625,8.378333333333332,12.833333333333325,32.771666666666675,1.113333333333333,4.431666666666671,8.345,12.846666666666659,32.758333333333326,N3
23,1.4374999999999996,4.61333333333333,8.410833333333333,13.139999999999997,32.7241666666667,1.550833333333333,4.604166666666665,8.388333333333327,13.068333333333328,32.72833333333338,1.4966666666666666,4.644999999999999,8.451666666666666,13.109999999999989,32.785,1.4800000000000006,4.6649999999999965,8.527499999999987,12.969166666666663,32.74833333333338,1.3225000000000007,4.5333333333333306,8.382499999999986,12.967500000000005,32.735000000000056,1.5516666666666667,4.673333333333331,8.44833333333333,13.18166666666666,32.73000000000001,1.113333333333333,4.433333333333337,8.316666666666668,13.01833333333332,32.74666666666665,notinclude
24,1.4549999999999994,4.886666666666667,8.68916666666666,13.20333333333334,32.0991666666667,1.4033333333333338,4.70166666666667,8.621666666666657,13.190833333333336,32.09333333333337,1.3899999999999997,4.681666666666667,8.641666666666662,13.214999999999993,32.17833333333333,1.435833333333334,4.711666666666665,8.635833333333322,13.1925,32.16416666666671,1.3133333333333328,4.621666666666667,8.54833333333332,13.149166666666673,32.11583333333339,1.3599999999999997,4.694999999999999,8.636666666666665,13.126666666666658,31.903333333333343,1.025,4.5100000000000025,8.528333333333334,13.068333333333332,31.98166666666667,Awake
25,1.605,4.746666666666667,8.601666666666658,12.870833333333335,30.883333333333322,1.5283333333333333,4.79916666666667,8.641666666666655,12.876666666666663,30.842500000000022,1.4583333333333333,4.749999999999999,8.598333333333331,12.831666666666656,30.908333333333342,1.4558333333333335,4.7541666666666655,8.613333333333319,12.813333333333336,30.87000000000003,1.4499999999999995,4.749166666666669,8.604166666666659,12.83249999999999,30.857500000000023,1.5449999999999997,4.7416666666666645,8.579999999999995,12.851666666666672,30.93,1.501666666666666,4.783333333333332,8.60833333333333,12.848333333333324,30.94333333333335,REM
26,1.2641666666666667,4.399166666666668,8.293333333333338,12.577499999999995,32.30749999999999,1.1549999999999998,4.378333333333334,8.282500000000004,12.560833333333328,32.23416666666666,1.1433333333333335,4.345000000000002,8.259999999999996,12.535000000000005,32.46666666666667,1.1641666666666661,4.365000000000003,8.268333333333338,12.566666666666665,32.45333333333332,1.2433333333333334,4.378333333333333,8.280000000000003,12.576666666666663,32.55916666666666,1.1433333333333333,4.3450000000000015,8.271666666666665,12.548333333333337,32.455000000000005,1.2016666666666667,4.348333333333331,8.256666666666666,12.561666666666675,32.58166666666666,N2
27,1.4149999999999991,4.429166666666665,8.292500000000002,12.575833333333325,32.117499999999986,1.2616666666666667,4.421666666666668,8.299999999999999,12.605,32.0575,1.1783333333333335,4.358333333333337,8.254999999999999,12.535000000000002,32.27833333333333,1.2591666666666663,4.400833333333333,8.280000000000003,12.645000000000001,32.24583333333332,1.4024999999999996,4.414166666666665,8.2925,12.591666666666665,32.41749999999999,1.2533333333333336,4.3866666666666685,8.276666666666667,12.555,32.393333333333324,1.31,4.371666666666667,8.281666666666665,12.571666666666676,32.53833333333333,Awake
28,1.2858333333333332,4.390000000000001,8.280000000000005,12.565833333333329,32.18750000000001,1.1983333333333335,4.3775,8.281666666666675,12.675000000000004,32.13916666666665,1.0933333333333333,4.32166666666667,8.234999999999996,12.528333333333332,32.345000000000006,1.179166666666667,4.348333333333333,8.255000000000004,12.572500000000003,32.24416666666665,1.263333333333334,4.3675000000000015,8.275000000000011,12.572499999999994,32.439999999999976,1.188333333333333,4.360000000000002,8.261666666666663,12.561666666666666,32.48833333333335,1.1966666666666665,4.339999999999998,8.248333333333331,12.541666666666673,32.540000000000006,N2
29,1.3000000000000005,4.412499999999998,8.28083333333334,12.611666666666661,32.30333333333331,1.2033333333333331,4.400833333333333,8.28083333333334,12.595833333333331,32.33916666666665,1.0883333333333334,4.338333333333337,8.239999999999995,12.655000000000003,32.49500000000001,1.2308333333333332,4.415833333333334,8.310000000000004,12.781666666666668,32.409166666666664,1.3183333333333338,4.3999999999999995,8.275000000000007,12.600833333333329,32.53,1.1800000000000002,4.370000000000003,8.269999999999998,12.67833333333333,32.593333333333334,1.2783333333333333,4.358333333333334,8.268333333333333,12.675000000000006,32.64000000000001,N3
30,1.3625,4.413333333333333,8.282500000000002,12.583333333333334,32.436666666666646,1.2425,4.3791666666666655,8.260000000000009,12.595833333333337,32.42166666666664,1.1416666666666664,4.315,8.226666666666665,12.516666666666673,32.49999999999999,1.2749999999999995,4.371666666666667,8.270000000000008,12.675000000000008,32.5033333333333,1.3399999999999992,4.39583333333333,8.273333333333339,12.653333333333329,32.58333333333332,1.2966666666666664,4.368333333333336,8.264999999999997,12.578333333333324,32.550000000000004,1.2799999999999996,4.345,8.253333333333332,12.708333333333336,32.62166666666667,Diff
31,1.2724999999999997,4.395833333333334,8.279166666666676,12.6225,32.51083333333334,1.1783333333333332,4.379166666666667,8.286666666666678,12.695833333333333,32.52833333333332,1.105,4.330000000000002,8.241666666666665,12.746666666666668,32.60833333333333,1.2258333333333333,4.378333333333335,8.275000000000007,12.717499999999998,32.571666666666644,1.28,4.395833333333333,8.277500000000007,12.709999999999997,32.63083333333332,1.2266666666666663,4.380000000000002,8.261666666666665,12.58833333333333,32.553333333333335,1.216666666666667,4.368333333333335,8.265,12.646666666666672,32.631666666666675,REM
32,1.1208333333333331,4.35,8.253333333333345,12.572500000000003,32.51083333333333,1.1041666666666665,4.3475,8.257500000000011,12.619166666666667,32.554166666666646,1.09,4.331666666666669,8.228333333333335,12.616666666666667,32.61666666666666,1.1299999999999997,4.355833333333335,8.25583333333334,12.619166666666672,32.57999999999999,1.143333333333333,4.360833333333333,8.247500000000011,12.615833333333338,32.53833333333332,1.0799999999999998,4.331666666666668,8.241666666666665,12.665000000000001,32.571666666666665,1.1133333333333335,4.339999999999999,8.231666666666667,12.600000000000005,32.57166666666666,N3
33,1.1608333333333334,4.373333333333333,8.265000000000008,12.67166666666667,32.587499999999984,1.1324999999999998,4.378333333333334,8.320000000000006,12.703333333333331,32.58249999999999,1.0799999999999998,4.315,8.238333333333332,12.788333333333338,32.6,1.1458333333333333,4.353333333333334,8.264166666666677,12.773333333333333,32.53416666666664,1.1708333333333332,4.369166666666666,8.259166666666674,12.833333333333332,32.506666666666646,1.1050000000000002,4.353333333333337,8.246666666666664,12.730000000000008,32.57833333333334,1.1016666666666666,4.356666666666668,8.254999999999999,12.85333333333334,32.55333333333333,Diff
34,1.2324999999999997,4.380833333333334,8.270833333333346,12.795000000000005,32.493333333333304,1.2074999999999996,4.384166666666667,8.282500000000006,12.790000000000004,32.52666666666666,1.1633333333333336,4.345000000000003,8.248333333333333,12.794999999999998,32.52833333333333,1.238333333333333,4.3775,8.28250000000001,12.845,32.444166666666646,1.2716666666666663,4.384166666666669,8.270833333333346,12.94083333333334,32.36583333333329,1.1766666666666667,4.341666666666668,8.241666666666669,12.911666666666669,32.489999999999995,1.2249999999999999,4.3533333333333335,8.255,12.935000000000004,32.45833333333333,REM
35,1.3175,4.4191666666666665,8.296666666666676,12.934999999999997,32.30999999999999,1.1850000000000003,4.404166666666665,8.312499999999998,12.925833333333326,32.32,1.1316666666666666,4.358333333333337,8.293333333333331,12.976666666666661,32.34166666666667,1.2358333333333333,4.4191666666666665,8.325833333333335,13.011666666666667,32.29333333333331,1.336666666666666,4.421666666666666,8.31916666666667,13.034166666666664,32.17999999999999,1.2533333333333334,4.395000000000002,8.290000000000001,13.005000000000004,32.353333333333325,1.313333333333333,4.413333333333336,8.316666666666668,13.02833333333334,32.330000000000005,Awake
36,1.2883333333333333,4.444166666666663,8.387500000000006,12.984999999999994,31.64583333333333,1.1949999999999996,4.4333333333333345,8.380833333333335,12.979999999999995,31.68833333333333,1.0816666666666663,4.355000000000003,8.341666666666663,12.975000000000001,31.77833333333334,1.1941666666666668,4.4366666666666665,8.431666666666668,12.950833333333332,31.645833333333357,1.3041666666666663,4.469999999999997,8.49333333333333,12.949999999999996,31.551666666666677,1.1949999999999998,4.456666666666668,8.425,12.984999999999996,31.65833333333334,1.2083333333333333,4.485000000000002,8.453333333333331,12.991666666666669,31.61666666666667,REM
37,1.3258333333333334,4.524166666666663,8.44666666666667,12.695833333333335,31.06416666666666,1.2133333333333327,4.514999999999998,8.442500000000006,12.703333333333331,31.132499999999983,1.1600000000000001,4.473333333333337,8.403333333333329,12.693333333333333,31.08666666666668,1.2566666666666675,4.515833333333334,8.430833333333338,12.638333333333334,31.016666666666644,1.3383333333333332,4.535833333333333,8.450833333333335,12.699999999999996,31.079166666666655,1.271666666666666,4.516666666666668,8.458333333333332,12.68333333333333,30.978333333333346,1.2999999999999996,4.523333333333336,8.428333333333335,12.619999999999997,30.861666666666665,Awake
38,1.2991666666666666,4.506666666666667,8.429166666666664,12.841666666666669,33.07583333333335,1.4316666666666669,4.615833333333334,8.50166666666666,12.871666666666673,32.56666666666668,1.4549999999999998,4.63,8.518333333333334,13.043333333333331,32.47833333333334,1.4974999999999998,4.655000000000001,8.551666666666664,13.109166666666658,33.58416666666666,1.4533333333333338,4.620833333333335,8.524166666666664,13.184166666666666,34.58666666666667,1.2833333333333337,4.5166666666666675,8.428333333333335,12.886666666666672,33.58166666666667,1.4866666666666668,4.608333333333334,8.51,13.24333333333333,36.725000000000016,Awake
39,1.4124999999999994,4.588333333333336,8.465833333333329,12.974999999999998,32.87,1.431666666666667,4.651666666666669,8.517499999999998,12.958333333333325,32.49583333333332,1.3199999999999998,4.6549999999999985,8.541666666666664,13.116666666666669,32.67333333333333,1.436666666666667,4.66666666666667,8.53333333333333,13.078333333333331,32.78749999999998,1.495833333333334,4.6925,8.565000000000003,13.255833333333335,33.15583333333333,1.4050000000000007,4.560000000000001,8.441666666666665,13.146666666666667,32.87666666666666,1.49,4.679999999999998,8.550000000000004,13.415000000000004,33.25666666666667,N2
40,1.4458333333333333,4.604166666666668,8.447499999999991,12.86416666666667,32.761666666666684,1.4925000000000004,4.626666666666668,8.471666666666659,12.821666666666665,32.53166666666668,1.3833333333333329,4.583333333333333,8.444999999999995,12.781666666666666,32.61333333333335,1.4933333333333327,4.641666666666668,8.502499999999992,12.947500000000002,32.820000000000014,1.5083333333333335,4.688333333333335,8.524999999999999,12.950833333333334,32.872499999999995,1.3649999999999993,4.506666666666669,8.37833333333333,12.94833333333333,32.686666666666675,1.4699999999999998,4.636666666666668,8.479999999999999,13.061666666666666,32.996666666666655,Awake
41,1.4283333333333326,4.6000000000000005,8.415833333333321,12.833333333333336,32.641666666666715,1.4583333333333333,4.629166666666668,8.414166666666658,12.743333333333332,32.61583333333338,1.436666666666667,4.629999999999999,8.416666666666664,12.748333333333326,32.66333333333334,1.4400000000000006,4.632500000000004,8.422499999999987,12.920833333333347,32.78083333333338,1.3875000000000002,4.626666666666669,8.428333333333322,12.85583333333334,32.76083333333335,1.3933333333333335,4.593333333333334,8.383333333333333,12.961666666666657,32.771666666666675,1.3766666666666667,4.613333333333332,8.40333333333333,12.90833333333333,32.83166666666666,N3
42,1.4274999999999993,4.628333333333336,8.478333333333332,13.199999999999998,32.825833333333335,1.5474999999999999,4.736666666666667,8.523333333333335,12.96083333333333,32.775,1.575,4.8,8.538333333333334,13.110000000000005,32.79833333333333,1.5483333333333333,4.727500000000003,8.539166666666663,13.215000000000009,32.912499999999994,1.5108333333333328,4.703333333333337,8.52333333333333,13.306666666666656,32.9475,1.4983333333333337,4.668333333333334,8.576666666666664,13.271666666666668,32.87833333333334,1.5533333333333337,4.721666666666665,8.561666666666666,13.338333333333335,33.423333333333325,Awake
43,1.4108333333333327,4.6075,8.561666666666659,13.2825,32.059999999999995,1.4174999999999998,4.614166666666668,8.508333333333326,13.27916666666666,32.18583333333334,1.341666666666667,4.606666666666667,8.576666666666664,13.268333333333336,32.17000000000001,1.4558333333333324,4.670000000000002,8.581666666666662,13.43083333333333,32.22666666666666,1.4983333333333333,4.7458333333333345,8.635833333333334,13.460833333333325,32.19083333333331,1.3816666666666666,4.663333333333333,8.584999999999999,13.295,31.97833333333334,1.4750000000000003,4.725,8.639999999999999,13.406666666666666,32.303333333333335,N2
44,1.0666666666666667,4.438333333333334,8.334166666666663,12.75999999999999,32.71083333333338,1.1808333333333332,4.479999999999999,8.35333333333333,12.81416666666666,32.71666666666671,1.3783333333333332,4.594999999999998,8.458333333333334,12.928333333333326,32.591666666666676,1.331666666666667,4.5241666666666704,8.375833333333324,12.711666666666673,32.70333333333337,1.364166666666667,4.52,8.366666666666656,12.672499999999998,32.584166666666704,1.0933333333333333,4.433333333333336,8.323333333333332,12.638333333333325,32.74333333333335,1.3383333333333334,4.483333333333335,8.34666666666667,12.646666666666658,32.636666666666684,N3
45,1.2433333333333334,4.5500000000000025,8.395833333333323,12.947500000000003,32.71916666666671,1.3058333333333327,4.570833333333332,8.400833333333319,12.92916666666667,32.75166666666672,1.3583333333333336,4.573333333333333,8.413333333333332,12.830000000000004,32.74666666666667,1.4658333333333338,4.602500000000004,8.440833333333323,13.215000000000002,32.919166666666655,1.4033333333333324,4.648333333333335,8.439999999999994,13.177500000000004,32.954166666666644,1.2533333333333332,4.5600000000000005,8.411666666666664,12.791666666666663,32.790000000000006,1.3016666666666667,4.529999999999999,8.439999999999996,13.171666666666672,32.931666666666665,REM
46,1.27,4.576666666666668,8.429999999999989,13.070833333333342,32.75666666666671,1.2874999999999994,4.573333333333333,8.461666666666648,13.049166666666675,32.7658333333334,1.3666666666666665,4.673333333333332,8.578333333333331,13.081666666666672,32.84333333333334,1.386666666666667,4.657500000000003,8.6075,13.251666666666663,32.865,1.4458333333333333,4.7475000000000005,8.516666666666667,13.313333333333333,32.93666666666665,1.2566666666666666,4.536666666666666,8.41166666666666,12.868333333333329,32.7216666666667,1.385,4.696666666666666,8.528333333333332,13.213333333333335,32.916666666666664,N2
47,1.1624999999999994,4.519166666666668,8.38166666666666,12.98333333333333,32.71833333333336,1.2758333333333336,4.5399999999999965,8.384999999999984,13.040833333333333,32.727500000000056,1.3083333333333327,4.568333333333333,8.431666666666667,12.748333333333328,32.75166666666667,1.279166666666667,4.560833333333337,8.474166666666656,13.179999999999996,32.74250000000003,1.4108333333333334,4.633333333333335,8.43666666666666,13.013333333333325,32.833333333333336,1.2616666666666663,4.553333333333333,8.399999999999995,12.948333333333329,32.680000000000014,1.396666666666667,4.611666666666667,8.425,13.041666666666666,32.82499999999999,N3
