,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,12.356666666666667,12.356666666666667,12.356666666666667,12.356666666666667,12.356666666666667,1.4258333333333335,4.809166666666671,8.897500000000003,13.635833333333329,32.760833333333345,1.4805555555555563,4.887222222222222,8.862777777777776,13.725555555555557,32.81722222222224,1.6841666666666673,5.2475000000000005,9.0825,13.904166666666669,32.7391666666667,12.388666666666667,12.388666666666667,12.388666666666667,12.388666666666667,12.388666666666667,Awake
1,12.546666666666669,12.546666666666669,12.546666666666669,12.546666666666669,12.546666666666669,1.4266666666666667,4.699166666666668,8.702500000000006,13.76416666666667,33.13416666666669,1.476666666666667,4.732222222222225,8.664999999999992,13.763888888888895,33.282777777777774,1.5974999999999995,4.843333333333332,8.819999999999995,14.415000000000001,33.65500000000001,12.47,12.47,12.47,12.47,12.47,N2
2,12.43,12.43,12.43,12.43,12.43,1.7158333333333333,4.734166666666665,8.507499999999993,13.805833333333329,33.35416666666667,1.7111111111111124,4.7294444444444474,8.489444444444448,13.363888888888887,33.243888888888875,1.6291666666666667,4.720833333333333,8.503333333333327,13.498333333333338,33.24166666666667,12.512,12.512,12.512,12.512,12.512,REM
3,12.71,12.71,12.71,12.71,12.71,1.4275000000000007,4.758333333333336,8.789166666666668,14.052499999999997,33.2075,1.455555555555556,4.7216666666666685,8.667777777777777,14.153888888888881,36.62388888888889,1.5091666666666674,4.758333333333332,8.72916666666667,14.180833333333336,33.41000000000001,12.505999999999998,12.505999999999998,12.505999999999998,12.505999999999998,12.505999999999998,N2
4,12.694,12.694,12.694,12.694,12.694,1.3800000000000001,4.690000000000004,8.760833333333341,14.018333333333333,33.0675,1.2644444444444451,4.588333333333331,8.601111111111111,13.674999999999997,34.43666666666665,1.4058333333333337,4.682500000000003,8.693333333333339,13.918333333333333,33.07333333333333,12.297999999999998,12.297999999999998,12.297999999999998,12.297999999999998,12.297999999999998,N3
5,12.24,12.24,12.24,12.24,12.24,1.610833333333333,4.779166666666668,8.683333333333326,13.86083333333333,32.47166666666668,1.6077777777777782,4.816111111111113,8.668888888888896,13.606666666666666,33.17388888888887,1.517500000000001,4.781666666666667,8.677499999999997,13.769999999999994,33.47166666666666,12.246,12.246,12.246,12.246,12.246,REM
6,12.102666666666668,12.102666666666668,12.102666666666668,12.102666666666668,12.102666666666668,1.3766666666666683,4.612500000000002,8.444999999999995,12.97666666666666,32.89916666666666,1.3694444444444447,4.622777777777781,8.465000000000003,12.832777777777766,32.784444444444446,1.3891666666666675,4.633333333333335,8.502499999999998,13.005833333333332,32.809999999999995,12.160666666666666,12.160666666666666,12.160666666666666,12.160666666666666,12.160666666666666,N3
7,12.358000000000002,12.358000000000002,12.358000000000002,12.358000000000002,12.358000000000002,1.4899999999999998,4.5725,8.449999999999994,13.084166666666656,33.10249999999999,1.503333333333334,4.613888888888885,8.46833333333333,13.108333333333336,33.06444444444443,1.5558333333333325,4.630833333333332,8.460833333333323,13.221666666666668,33.094999999999985,12.168666666666669,12.168666666666669,12.168666666666669,12.168666666666669,12.168666666666669,REM
8,12.227333333333334,12.227333333333334,12.227333333333334,12.227333333333334,12.227333333333334,1.1658333333333326,4.600000000000005,8.509166666666667,13.10333333333332,32.91749999999999,1.2366666666666666,4.661666666666668,8.544999999999998,13.168888888888882,32.925555555555576,1.2066666666666668,4.645833333333337,8.595000000000002,13.323333333333347,32.94249999999998,12.350666666666665,12.350666666666665,12.350666666666665,12.350666666666665,12.350666666666665,N2
9,12.213999999999999,12.213999999999999,12.213999999999999,12.213999999999999,12.213999999999999,1.3158333333333332,4.575000000000003,8.444999999999993,13.14833333333333,32.823333333333316,1.3683333333333338,4.6266666666666705,8.489444444444448,13.216111111111102,32.812777777777825,1.341666666666667,4.625833333333338,8.579166666666667,13.294999999999995,32.75999999999999,12.189333333333334,12.189333333333334,12.189333333333334,12.189333333333334,12.189333333333334,N3
10,12.388666666666666,12.388666666666666,12.388666666666666,12.388666666666666,12.388666666666666,1.6808333333333327,4.818333333333334,8.679999999999994,13.523333333333332,32.33000000000002,1.730555555555555,4.843888888888888,8.69777777777778,13.624444444444448,32.22944444444447,1.6758333333333335,4.843333333333334,8.727500000000001,13.520833333333325,32.09500000000001,12.164000000000001,12.164000000000001,12.164000000000001,12.164000000000001,12.164000000000001,REM
11,12.645333333333335,12.645333333333335,12.645333333333335,12.645333333333335,12.645333333333335,1.790833333333334,4.951666666666668,8.722500000000002,15.324999999999998,33.898333333333326,1.8011111111111113,5.023888888888888,8.728888888888891,14.482222222222216,33.476666666666674,1.9183333333333332,5.337500000000003,9.050000000000002,17.404999999999998,35.32166666666667,14.84933333333333,14.84933333333333,14.84933333333333,14.84933333333333,14.84933333333333,Awake
12,12.717333333333334,12.717333333333334,12.717333333333334,12.717333333333334,12.717333333333334,1.7533333333333339,5.656666666666666,9.223333333333334,13.99416666666667,33.07583333333333,1.7900000000000011,5.611111111111113,8.957222222222219,13.748888888888892,33.00277777777778,1.7208333333333337,5.774166666666667,9.244166666666667,14.384166666666665,33.22916666666667,13.827333333333332,13.827333333333332,13.827333333333332,13.827333333333332,13.827333333333332,N2
13,12.678,12.678,12.678,12.678,12.678,1.6783333333333332,5.415833333333336,9.12,13.854166666666663,33.04166666666666,1.6711111111111108,5.312777777777778,8.89388888888889,13.59333333333333,32.83611111111111,1.7283333333333328,5.370833333333335,9.067499999999999,14.061666666666664,33.36666666666668,13.405333333333335,13.405333333333335,13.405333333333335,13.405333333333335,13.405333333333335,N2
14,12.710666666666668,12.710666666666668,12.710666666666668,12.710666666666668,12.710666666666668,1.6824999999999994,5.3950000000000005,9.102500000000001,13.870833333333339,33.015,1.6766666666666654,5.265000000000002,8.877777777777778,13.588333333333331,32.82333333333333,1.7025,5.313333333333331,9.026666666666666,14.2525,33.28500000000001,13.562666666666667,13.562666666666667,13.562666666666667,13.562666666666667,13.562666666666667,N3
15,12.512,12.512,12.512,12.512,12.512,1.6016666666666663,4.940833333333334,8.718333333333335,14.232500000000003,33.493333333333325,1.6600000000000001,5.0050000000000034,8.703333333333344,14.123333333333333,33.17277777777776,1.709166666666666,5.080833333333332,8.880833333333333,15.680833333333329,33.97500000000001,14.051333333333332,14.051333333333332,14.051333333333332,14.051333333333332,14.051333333333332,REM
16,12.484666666666667,12.484666666666667,12.484666666666667,12.484666666666667,12.484666666666667,1.6533333333333329,5.444166666666665,9.213333333333335,13.969166666666668,32.39916666666666,1.7088888888888887,5.4283333333333355,9.04777777777778,13.894444444444444,32.25166666666666,1.7374999999999998,5.5249999999999995,9.249166666666666,14.630833333333332,32.56416666666665,13.599333333333332,13.599333333333332,13.599333333333332,13.599333333333332,13.599333333333332,Awake
17,12.342666666666668,12.342666666666668,12.342666666666668,12.342666666666668,12.342666666666668,1.757499999999999,4.9916666666666645,8.69416666666667,13.023333333333339,32.84250000000004,1.632222222222222,4.962777777777775,8.639999999999993,13.048333333333321,32.92166666666669,1.603333333333332,4.911666666666665,8.648333333333337,13.27333333333334,32.889166666666696,12.026,12.026,12.026,12.026,12.026,N2
18,12.383999999999999,12.383999999999999,12.383999999999999,12.383999999999999,12.383999999999999,1.8308333333333333,5.028333333333335,8.745000000000001,13.191666666666661,32.88916666666668,1.7544444444444458,4.9944444444444445,8.677777777777772,13.165555555555551,32.879444444444424,1.7358333333333322,4.920000000000001,8.715833333333334,13.404166666666665,32.83750000000001,12.304,12.304,12.304,12.304,12.304,Diff
19,12.361333333333333,12.361333333333333,12.361333333333333,12.361333333333333,12.361333333333333,1.7283333333333337,4.939166666666669,8.745000000000003,13.364999999999993,32.84416666666667,1.7511111111111117,5.070555555555558,8.747777777777777,13.488888888888889,32.89722222222222,1.7349999999999997,4.989999999999998,8.767500000000004,13.510833333333332,32.83916666666668,12.168666666666669,12.168666666666669,12.168666666666669,12.168666666666669,12.168666666666669,N2
20,12.305333333333335,12.305333333333335,12.305333333333335,12.305333333333335,12.305333333333335,1.7458333333333336,5.004999999999999,8.710833333333339,13.342500000000006,32.58500000000003,1.6716666666666666,5.043333333333332,8.753888888888891,13.408888888888885,32.64611111111112,1.6633333333333327,5.005833333333334,8.731666666666667,13.450833333333344,32.61250000000004,12.118666666666668,12.118666666666668,12.118666666666668,12.118666666666668,12.118666666666668,N3
21,12.286000000000001,12.286000000000001,12.286000000000001,12.286000000000001,12.286000000000001,1.8308333333333338,5.048333333333335,8.915,13.414166666666663,32.1691666666667,1.7572222222222222,5.067777777777778,8.896666666666675,13.43055555555555,32.16666666666668,1.769166666666667,5.0725,8.956666666666672,13.442499999999995,31.9966666666667,12.112000000000002,12.112000000000002,12.112000000000002,12.112000000000002,12.112000000000002,Diff
22,12.094666666666667,12.094666666666667,12.094666666666667,12.094666666666667,12.094666666666667,1.4724999999999997,4.6533333333333315,8.425833333333328,12.816666666666663,32.81166666666669,1.4088888888888884,4.603888888888886,8.39555555555555,12.875000000000007,32.78222222222223,1.4441666666666664,4.601666666666664,8.439999999999989,12.931666666666663,32.71250000000005,11.836,11.836,11.836,11.836,11.836,N3
23,12.163333333333334,12.163333333333334,12.163333333333334,12.163333333333334,12.163333333333334,1.5000000000000004,4.7041666666666675,8.449999999999994,12.953333333333335,32.83166666666669,1.4511111111111104,4.6238888888888905,8.416111111111109,13.014444444444452,32.77222222222222,1.509166666666667,4.606666666666666,8.416666666666654,13.075833333333334,32.73416666666672,12.023333333333333,12.023333333333333,12.023333333333333,12.023333333333333,12.023333333333333,notinclude
24,12.118666666666668,12.118666666666668,12.118666666666668,12.118666666666668,12.118666666666668,1.3700000000000006,4.704999999999997,8.55916666666666,13.207500000000003,32.17833333333337,1.4,4.731111111111112,8.55222222222222,13.197222222222226,32.098333333333365,1.3999999999999995,4.670833333333334,8.58333333333332,13.152499999999998,32.01916666666671,11.987333333333334,11.987333333333334,11.987333333333334,11.987333333333334,11.987333333333334,Awake
