,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,25.967619047619046,28.943333333333328,26.134444444444444,24.961111111111116,28.127777777777776,19.825,90.24428571428572,92.90888888888888,93.41555555555556,91.85222222222222,80.91444444444446,70.32666666666667,210.90666666666667,234.04333333333335,192.01111111111112,205.37222222222223,162.78444444444446,154.8016666666667,Awake
1,57.660476190476196,49.431111111111115,51.89777777777778,63.44555555555555,56.870000000000005,51.21333333333333,261.31619047619046,197.45,196.79555555555555,328.96444444444444,243.3055555555556,201.54666666666665,727.0333333333333,637.0811111111111,602.1166666666667,1004.0033333333336,745.451111111111,638.0566666666666,N2
2,40.00238095238095,34.138888888888886,34.39111111111111,49.53666666666667,38.75000000000001,33.526666666666664,180.87571428571425,134.58,132.01111111111112,253.19666666666672,165.1322222222222,134.15833333333333,497.28000000000003,422.28,406.4122222222223,721.8355555555555,493.7233333333334,430.065,REM
3,26.333333333333332,22.82111111111111,23.331111111111113,33.65888888888889,25.75666666666667,21.803333333333338,126.26571428571428,96.90444444444444,96.73222222222219,172.06222222222226,118.62444444444445,95.29166666666667,342.16999999999996,295.97222222222223,286.6355555555556,464.21666666666664,349.81444444444446,300.1233333333333,N2
4,16.212857142857143,14.32,15.09666666666667,13.976666666666668,16.813333333333333,13.926666666666666,76.83333333333333,57.74111111111111,58.68,67.38222222222223,74.95555555555555,56.766666666666666,226.5671428571428,196.98555555555555,189.68222222222224,238.91444444444448,239.78222222222223,196.11666666666667,N3
5,8.974285714285713,8.046666666666667,8.781111111111112,8.28222222222222,10.548888888888888,8.511666666666667,35.08857142857143,28.118888888888886,27.95888888888889,29.547777777777778,42.044444444444444,28.58666666666667,112.22380952380952,104.57222222222222,100.03555555555556,110.34666666666668,137.55777777777777,106.03666666666666,REM
6,33.06714285714286,32.20111111111111,36.73555555555556,36.61666666666667,36.086666666666666,35.144999999999996,99.91333333333334,95.75555555555556,138.22888888888886,119.76111111111113,123.37777777777778,126.61833333333334,340.5814285714286,345.1666666666667,370.60444444444437,354.84555555555556,363.99555555555554,383.85333333333335,N3
7,26.25428571428571,25.666666666666668,29.90444444444444,29.252222222222226,28.775555555555556,28.285,84.28333333333333,80.17777777777776,114.24111111111112,98.34777777777776,100.68444444444445,104.48166666666667,286.72285714285715,291.46555555555557,304.16888888888883,295.74222222222215,298.75888888888886,312.97833333333335,REM
8,20.061904761904763,19.623333333333335,23.16444444444444,22.446666666666665,22.03111111111111,21.825,63.56428571428572,61.172222222222224,88.69444444444444,75.32111111111111,77.63555555555556,80.63166666666666,218.16857142857143,222.9988888888889,236.92,224.57333333333335,227.99222222222227,242.86666666666667,N2
9,12.94809523809524,12.933333333333334,14.953333333333335,14.385555555555555,13.791111111111109,13.603333333333333,40.31904761904763,38.32,54.56444444444445,45.74,45.99333333333333,47.263333333333335,140.57095238095243,150.88666666666663,156.31444444444443,137.36,136.88555555555556,148.12333333333336,N3
10,8.152380952380952,8.365555555555554,9.403333333333334,7.84777777777778,7.638888888888889,7.946666666666668,25.307142857142857,22.534444444444446,29.19111111111111,22.875555555555557,21.964444444444446,23.911666666666665,85.79666666666665,90.70333333333333,91.95888888888891,74.03,66.54333333333334,72.52166666666668,REM
11,79.84666666666668,92.36444444444443,92.36444444444443,98.5622222222222,117.67333333333333,108.62999999999998,204.04428571428573,269.7255555555556,250.79222222222222,263.4522222222222,310.1222222222222,304.2733333333333,427.98809523809524,582.8788888888888,546.8877777777777,564.7688888888889,623.5177777777778,619.8033333333334,Awake
12,69.17095238095239,81.15,81.13666666666667,85.1,102.06222222222223,94.72333333333333,174.1795238095238,234.9811111111111,218.88333333333333,227.91000000000003,269.22,265.7866666666667,369.0904761904762,512.2711111111112,480.2766666666667,492.85333333333335,545.2266666666666,547.3416666666667,N2
13,49.95380952380953,60.39777777777779,59.401111111111106,63.059999999999995,76.61444444444444,70.75,128.7052380952381,178.32333333333335,163.69444444444446,170.3522222222222,205.24111111111108,201.68333333333334,287.55571428571426,389.5022222222222,364.44444444444446,376.05999999999995,412.47444444444443,406.3816666666667,N2
14,46.88095238095238,54.68666666666667,54.95444444444444,59.771111111111104,71.57666666666667,65.47166666666666,117.05952380952382,163.55111111111114,149.89888888888888,157.26333333333335,188.45666666666665,186.22166666666666,270.32095238095235,356.5588888888888,334.24777777777774,348.05333333333334,373.3011111111111,367.5933333333333,N3
15,33.66238095238096,40.98222222222223,37.93000000000001,42.714444444444446,48.79777777777778,44.62,81.4147619047619,109.80555555555553,98.61333333333334,105.45444444444446,121.61333333333332,119.77000000000001,172.70333333333332,234.74444444444444,211.55111111111108,223.69888888888892,239.9688888888889,238.30166666666668,REM
16,12.511428571428569,15.2,13.89666666666667,15.624444444444443,18.208888888888886,16.596666666666668,30.885714285714286,43.51888888888889,38.47,40.806666666666665,48.690000000000005,47.92166666666666,72.67238095238093,93.86333333333332,84.14555555555556,90.35000000000001,96.72,94.065,Awake
17,50.64428571428571,52.98555555555556,55.062222222222225,52.36999999999999,53.164444444444435,55.60166666666667,122.99619047619046,133.65222222222224,132.30666666666667,127.82000000000001,139.29333333333335,138.81833333333333,247.5257142857143,344.08,254.82666666666668,294.56666666666666,309.9566666666667,293.36166666666674,N2
18,39.30047619047619,41.54777777777778,42.43,41.05333333333333,40.773333333333326,43.36333333333334,94.35714285714286,105.70555555555555,100.64444444444445,98.87222222222222,106.49333333333333,107.66833333333332,192.26047619047617,272.8911111111112,197.61444444444444,229.58333333333334,239.6966666666667,230.72666666666666,Diff
19,23.129523809523807,23.864444444444448,24.794444444444444,23.46555555555555,23.455555555555556,24.77833333333334,56.52476190476191,58.45222222222223,58.833333333333336,56.620000000000005,62.84333333333333,61.01833333333334,114.4538095238095,150.37111111111108,115.4688888888889,133.04,142.3422222222222,126.49500000000002,N2
20,15.286666666666665,15.76222222222222,16.28666666666667,15.476666666666668,16.613333333333337,16.154999999999998,36.830000000000005,38.60666666666667,38.373333333333335,36.806666666666665,42.71888888888889,39.62,76.33238095238096,100.64333333333335,76.04222222222224,87.39222222222223,96.29666666666668,83.49333333333334,N3
21,6.6395238095238085,7.233333333333333,7.006666666666666,6.941111111111112,7.373333333333334,7.153333333333333,15.39952380952381,17.634444444444448,15.842222222222219,15.917777777777777,18.54111111111111,16.881666666666668,33.397619047619045,45.653333333333336,33.440000000000005,38.81666666666667,43.88888888888889,37.02166666666667,Diff
22,24.727619047619047,20.952222222222225,18.875555555555557,22.394444444444446,20.844444444444445,19.615,62.21714285714286,49.31777777777777,43.57,53.666666666666664,48.71111111111111,44.861666666666665,157.55523809523808,128.23666666666665,115.43,136.5255555555556,124.01666666666667,118.40666666666667,N3
23,18.884761904761906,15.848888888888887,14.396666666666667,16.927777777777774,15.572222222222223,14.845,48.17190476190477,38.5488888888889,33.85444444444444,41.577777777777776,37.281111111111116,34.87,122.89095238095237,99.80222222222221,90.36333333333332,106.69222222222221,94.82,91.61333333333333,notinclude
24,6.279047619047619,5.295555555555556,4.917777777777777,5.682222222222224,5.231111111111111,5.171666666666668,16.595714285714287,13.328888888888887,12.021111111111113,14.492222222222225,13.187777777777779,12.695,44.769999999999996,36.30777777777777,34.56000000000001,39.56222222222222,36.09777777777778,35.79333333333333,Awake
