,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,29.510952380952386,38.12555555555556,40.27,24.425555555555558,nan,nan,113.86761904761903,141.06444444444443,141.50111111111113,78.58888888888887,nan,nan,354.48809523809524,363.09444444444443,331.34888888888884,171.4466666666667,nan,nan,Awake
1,70.86857142857144,73.89111111111112,113.98,51.121111111111105,nan,nan,314.62,378.7877777777778,542.9955555555555,254.70888888888888,nan,nan,848.9457142857143,1113.941111111111,1297.8544444444444,735.8766666666666,nan,nan,N2
2,51.57857142857143,56.576666666666675,86.94222222222221,42.82,nan,nan,216.64619047619047,282.08555555555546,369.33111111111117,198.48888888888888,nan,nan,561.967619047619,806.3411111111111,839.6633333333332,518.7155555555556,nan,nan,REM
3,34.00666666666667,37.358888888888885,65.00222222222222,28.403333333333336,nan,nan,145.6704761904762,188.4755555555556,272.38222222222225,139.8322222222222,nan,nan,373.27428571428567,536.1600000000001,609.1533333333333,363.7055555555556,nan,nan,N2
4,20.365238095238098,15.69888888888889,37.846666666666664,16.241111111111113,nan,nan,93.21190476190476,73.66666666666667,179.29444444444445,83.73555555555555,nan,nan,254.20380952380953,238.04222222222225,422.35999999999996,242.58444444444447,nan,nan,N3
5,9.94047619047619,9.369999999999997,19.02444444444445,9.246666666666666,nan,nan,43.43809523809524,32.33888888888889,94.5111111111111,42.32,nan,nan,123.58190476190478,108.7511111111111,235.06333333333333,132.2266666666667,nan,nan,REM
6,37.88238095238095,38.38777777777777,37.892222222222216,47.62000000000001,nan,nan,128.47904761904763,134.83999999999997,118.36666666666666,178.2011111111111,nan,nan,540.6514285714287,448.68888888888887,431.2677777777778,447.12111111111113,nan,nan,N3
7,31.39190476190476,31.068888888888885,30.4,39.123333333333335,nan,nan,114.74000000000001,112.33888888888889,102.5111111111111,145.60999999999999,nan,nan,468.08857142857147,372.31777777777785,377.0888888888889,363.46999999999997,nan,nan,REM
8,24.07523809523809,24.064444444444447,23.25222222222222,30.18888888888889,nan,nan,85.56333333333333,86.18777777777777,75.88222222222223,112.52555555555557,nan,nan,361.92238095238093,289.2888888888889,280.51,279.71444444444444,nan,nan,N2
9,14.934761904761906,15.147777777777774,12.668888888888887,16.452222222222222,nan,nan,53.469523809523814,52.05888888888889,40.73777777777778,62.626666666666665,nan,nan,243.3566666666667,179.4711111111111,173.73333333333332,163.33444444444442,nan,nan,N3
10,9.377619047619048,8.836666666666666,5.764444444444445,7.470000000000001,nan,nan,38.10285714285714,28.64888888888889,23.664444444444445,29.285555555555554,nan,nan,132.82761904761904,92.84777777777776,96.61999999999999,81.16666666666667,nan,nan,REM
11,102.01190476190476,102.82000000000001,144.59111111111113,160.50666666666666,nan,nan,262.8052380952381,264.1955555555556,366.1977777777778,401.4611111111111,nan,nan,588.885238095238,624.6311111111112,789.3033333333332,804.8744444444444,nan,nan,Awake
