,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,19.91142857142857,21.82666666666666,19.90111111111111,19.076666666666664,21.91888888888889,14.85,58.638571428571424,60.644444444444446,61.95666666666667,57.58,54.570000000000014,43.41166666666666,124.7438095238095,128.11111111111111,125.31666666666666,128.4111111111111,109.37555555555555,100.79666666666668,99.76374359482718,110.28312634104799,99.09535866970027,94.86224638331568,108.57372087863665,72.07097080887236,293.6822672271403,306.6215499823524,308.79961105689375,288.23440854045634,267.133223712647,210.93472062201826,627.2350425135031,648.1754308903389,626.0220908863982,643.37723139426,540.4701542404459,495.0394532986459,44222722.476747185,0.0011521188522938524,nan,Awake
1,40.660000000000004,35.81666666666667,38.40555555555556,42.59111111111111,40.95888888888889,37.19166666666667,148.70714285714286,114.74000000000001,116.25555555555556,180.64222222222224,136.62444444444446,117.34666666666666,405.98619047619053,330.1366666666666,323.49555555555554,542.2333333333335,397.8088888888888,338.1133333333333,212.35085526866456,184.92350625776774,199.29334680376795,229.2282252566664,214.05443383216775,191.72255935045536,778.6066459029346,588.0970354173422,600.0762964659135,1017.1841472065886,717.1088692042221,601.9493255157687,2122.5108393126693,1710.0631135493863,1684.448165945757,3062.8855694517147,2100.22258389938,1750.6162966668498,2508359.8110927874,0.002201265297774483,nan,N2
2,28.20333333333333,24.95111111111111,25.603333333333335,33.30222222222222,28.286666666666665,24.416666666666668,104.15761904761904,78.11777777777777,77.45,141.41666666666666,91.60555555555555,77.44000000000001,279.18,222.70666666666665,218.86333333333334,404.09,266.7366666666667,228.03166666666664,143.9734404684331,126.25636111098582,130.61567665823614,175.0739519795232,143.80628034500674,122.84443301274268,545.6804225779108,400.79551299821975,399.94116435351395,809.3262990152845,475.47931848027747,395.7013293718719,1433.9843446312861,1147.6432095385744,1131.1996744312355,2268.983257469693,1375.9031190417763,1170.56746886452,1469640.1513671565,0.0016730530764829878,nan,REM
3,18.286190476190477,16.575555555555557,17.17333333333334,22.21222222222222,18.586666666666666,15.928333333333335,72.61904761904762,55.01555555555555,55.386666666666656,98.11333333333332,65.05333333333333,53.33166666666668,191.8257142857143,157.82555555555555,157.48222222222225,269.90555555555557,188.99555555555554,160.37833333333336,90.12273245155824,81.0733417086188,84.63287882246343,106.58775292142857,92.02497149023074,77.6998693513845,356.9616911806105,266.13777839938103,270.64403074477326,536.285326254183,322.21900978475287,258.5301739266726,951.861361856819,774.7028906563845,776.389820984533,1493.0728955458205,943.0011237074856,787.2081561001228,5040967.132440644,0.0027853813370875944,nan,N2
4,11.33952380952381,10.327777777777778,11.073333333333334,9.653333333333332,12.07,10.046666666666665,42.74523809523809,33.64,34.7,37.3,41.403333333333336,33.041666666666664,123.49000000000001,98.82222222222222,98.68444444444445,118.33666666666666,125.78,99.24333333333334,54.89734237441046,49.15138299801222,53.54144977906785,44.910984056118046,58.89811626868894,48.12110578760864,200.16130328928995,157.32209832767367,164.6299088528232,166.51240661150615,200.20168855431763,156.24274947622015,587.8172030770564,465.3376993056352,467.1047978799502,546.0780700087163,612.9189881578515,465.5554250450626,9224362.791125715,0.001657873660624039,nan,N3
5,6.5947619047619055,5.894444444444445,6.56111111111111,5.997777777777777,7.683333333333334,6.251666666666665,20.15285714285714,17.674444444444443,17.984444444444442,18.30222222222222,24.09,18.073333333333334,60.91095238095238,49.21222222222222,48.02333333333334,53.64777777777778,71.82000000000001,50.82833333333334,26.822553075998176,23.75897660118808,27.60238594535884,22.918250746598236,32.92088918064706,25.654677881864394,85.21643881445462,72.27385966833393,77.72473924921218,74.44416845719986,109.53855237109697,77.63133788762256,251.5718608385279,203.00214713028572,207.30018708787185,214.27366936688844,327.0662746974142,220.6028898962014,5420243.039920647,0.001262182182897034,nan,REM
6,26.998571428571427,26.21555555555556,29.127777777777776,29.162222222222223,28.964444444444442,28.294999999999998,61.64142857142858,60.51222222222223,82.96222222222222,74.07333333333334,75.71,74.475,167.05333333333334,153.25666666666666,204.6133333333333,182.90444444444447,184.85444444444445,194.8683333333333,140.29932643444582,136.18322209526002,153.83444710884476,152.04570992360433,151.8384392197554,148.022531421177,322.015608092375,314.985710726262,450.45711439178405,393.81721445360915,414.70865544379467,399.85871322464226,875.7147935439632,795.6950263134739,1081.2033834986314,976.6501816482604,1007.2777399352851,1048.5741400415561,23241117.23635762,0.00036885769683705057,nan,N3
7,21.087619047619047,20.521111111111114,23.11333333333333,22.8,22.6,22.23,51.42904761904762,50.68444444444445,69.62999999999998,61.031111111111116,62.59333333333333,62.24166666666667,141.86571428571426,128.95222222222222,168.07555555555558,151.15666666666664,150.71222222222224,159.74166666666667,106.5319850876347,103.87880598129132,119.7664479077694,115.87603433554902,115.98990281725196,114.59063123426218,259.3299813053918,256.4724827826396,371.8928117527056,315.96969286606674,337.7200759998335,329.33764553097916,719.4275202685312,652.6390040490784,870.1550453557256,781.4243078507347,804.8578001151338,845.927313719815,623727.0309956282,0.0008231468200566588,nan,REM
8,16.30952380952381,15.866666666666667,18.11,17.657777777777778,17.435555555555553,17.285,38.78428571428571,38.33888888888888,53.585555555555565,46.40666666666666,47.62777777777778,47.58,106.28142857142856,97.6288888888889,130.56666666666666,115.10222222222222,115.84333333333335,123.51833333333335,83.47833368612085,81.09136000010523,93.64016475613205,90.42751545086973,89.72418268240001,88.47275065427395,195.1183101185981,191.88276611540383,280.2246160815011,238.6862169832556,252.59258853725424,245.056790560882,533.3438028923497,483.3237597314948,667.7670380537745,591.2887376979162,608.571496402299,639.9519793160698,8914437.793364754,0.0005884352182044078,nan,N2
9,10.481904761904762,10.418888888888889,11.724444444444442,11.373333333333331,10.986666666666666,10.811666666666667,25.14714285714286,24.99333333333333,33.65555555555556,28.965555555555557,29.15666666666667,28.55666666666667,66.57523809523808,60.36999999999999,80.34777777777776,69.17888888888889,68.03,72.65499999999999,51.53858061307059,51.46794448855076,58.493172082277376,55.98722036719133,54.53747376294986,53.2587178831368,124.94721253556705,124.97133164583522,172.02870310316828,145.0391549901161,151.36704841029453,144.18646303388618,329.50490589048246,299.9661634436643,400.4587433952821,347.52686498694504,350.09744181679855,367.19821823505623,32682436.231608924,0.0003923131227075169,nan,N3
10,6.15047619047619,6.402222222222223,7.072222222222224,6.02,5.771111111111112,6.054999999999999,16.127619047619046,15.26222222222222,19.772222222222222,15.273333333333332,15.208888888888891,15.738333333333333,40.7747619047619,36.647777777777776,43.12555555555556,35.25555555555555,31.828888888888894,35.80833333333333,24.489529828108463,26.322183199633375,30.174024987571965,24.050762057688644,24.550479716718115,25.498989685867944,66.64150286311734,63.78098563361231,86.74916845938675,63.77776484707573,69.3054826185321,68.83476856857216,164.40415844929075,154.8165589964658,177.19941845973742,141.96296239286508,136.36047508509236,153.67071320593988,928213.7159514711,0.0010363201233205318,nan,REM
11,59.80809523809524,66.3288888888889,67.05888888888889,70.34555555555556,85.19222222222223,79.65833333333333,152.2695238095238,189.33444444444442,179.8688888888889,191.62666666666664,227.1,214.29,266.1609523809524,369.0488888888889,338.8922222222222,351.22555555555556,410.7144444444445,413.225,307.02179553651746,347.51728821725766,346.56211368701264,361.6760008507034,439.5608852347932,410.32793035638645,774.1548903864763,983.5317657595126,925.3047582817055,981.5507402744563,1165.97001705304,1103.7321178166376,1343.8884097661735,1922.0902752093414,1747.3563144379489,1800.1186703203216,2128.0738971380315,2136.332073486782,2428935.724392953,0.0046943160319829445,nan,Awake
12,51.99428571428571,58.13666666666667,58.776666666666664,60.73222222222223,73.56222222222222,69.09333333333333,130.7757142857143,165.7377777777778,157.8422222222222,166.20777777777778,196.98111111111106,187.38000000000005,227.34380952380954,322.2055555555556,296.0188888888889,304.6355555555555,357.8666666666667,362.7183333333333,269.24315946691735,304.77557150941226,304.35819505970267,312.30874674760827,380.6294320895843,357.1993583731951,681.4536878584769,869.4732335766139,820.7720203128242,861.9045322524322,1025.5326242055278,973.416276283345,1187.4009575077193,1695.9281924238492,1549.2854726467685,1583.703358187954,1877.5058737591207,1887.6642733363776,20952114.900888707,0.0013919018939467633,nan,N2
